index,n,initialh,no_boot,starttransmission,isdescent,time,speed,latitude,longitude,altitude,satellites,voltage,eulerX,eulerY,eulerZ,accelX,accelY,accelZ,gyroX,gyroY,gyroZ,temperature,magX,magY,magZ,linearAccelX,linearAccelY,linearAccelZ,gravityX,gravityY,gravityZ,altitude_difference,bmp_temperature,bmp_pressure
41885,3234,70.42,26,1,1,1300500,0.96,23.1147575,72.4979401,739.57,10100,6.41,23.81,-0.31,0.0,23.81,-0.31,0.0,2.19,0.56,1.25,37.0,-22.38,14.06,-18.69,-0.94,-0.91,-0.52,-0.05,0.0,9.8,675.76,40.38,926.78
41886,3234,70.42,26,1,1,1300500,0.96,23.1147575,72.4979401,739.57,10100,6.5,23.88,-0.25,0.0,23.88,-0.25,0.0,0.75,-2.81,-1.69,37.0,-23.19,13.75,-21.25,-0.04,-0.23,0.24,-0.05,0.0,9.8,676.0,40.39,926.75
41887,3234,70.42,26,1,1,1300500,0.96,23.1147575,72.4979401,739.57,10100,6.41,23.81,-0.25,0.0,23.81,-0.25,0.0,-1.12,-0.06,-0.06,37.0,-23.19,13.75,-21.25,-0.06,0.88,-0.36,-0.04,0.0,9.8,676.07,40.39,926.74
41888,3234,70.42,26,1,1,1300500,0.96,23.1147575,72.4979401,739.57,10100,6.48,23.81,-0.25,0.0,23.81,-0.25,0.0,-0.25,1.12,1.75,37.0,-22.38,12.56,-22.06,-0.6,-1.11,-0.29,-0.04,0.0,9.8,676.01,40.4,926.75
41889,3234,70.42,26,1,1,1300500,0.96,23.1147575,72.4979401,739.57,10100,6.41,23.81,-0.31,0.0,23.81,-0.31,0.0,-0.12,0.88,-0.81,37.0,-22.38,13.0,-21.19,-1.09,-2.09,-0.46,-0.05,0.0,9.8,676.01,40.4,926.75
41890,3234,70.42,26,1,1,1300600,0.96,23.1147614,72.4979324,740.66,10100,6.47,23.81,-0.31,0.0,23.81,-0.31,0.0,0.12,0.38,-1.0,37.0,-23.19,13.75,-21.19,-0.59,0.1,-0.7,-0.05,0.0,9.8,676.43,40.4,926.7
41891,3235,70.42,26,1,1,1300600,0.96,23.1147614,72.4979324,740.66,10100,6.45,23.88,-0.56,0.0,23.88,-0.56,0.0,2.44,1.62,1.0,37.0,-22.75,12.25,-21.19,0.0,0.0,0.05,-0.1,0.0,9.8,677.04,40.38,926.63
41892,3235,70.42,26,1,1,1300600,0.96,23.1147614,72.4979324,740.66,10100,6.48,23.88,-0.62,0.0,23.88,-0.62,0.0,-1.12,0.38,0.12,37.0,-23.19,13.75,-20.88,0.35,0.36,-0.49,-0.11,0.0,9.8,677.21,40.37,926.61
41893,3235,70.42,26,1,1,1300600,0.96,23.1147614,72.4979324,740.66,10100,6.48,23.88,-0.62,0.0,23.88,-0.62,0.0,-0.5,2.62,0.5,37.0,-23.19,13.75,-20.88,-0.03,0.23,0.1,-0.11,0.0,9.8,677.31,40.37,926.6
41894,3235,70.42,26,1,1,1300600,0.96,23.1147614,72.4979324,740.66,10100,6.48,23.88,-0.75,0.0,23.88,-0.75,0.0,0.44,-0.56,-0.81,37.0,-23.19,13.75,-20.88,0.18,-0.33,0.62,-0.13,0.0,9.8,677.6,40.37,926.57
41895,3235,70.42,26,1,1,1300600,0.96,23.1147614,72.4979324,740.66,10100,6.43,23.88,-0.69,0.0,23.88,-0.69,0.0,-2.06,-1.06,1.19,37.0,-21.69,13.75,-21.19,-0.4,-0.94,-0.69,-0.11,0.0,9.8,677.74,40.37,926.56
41896,3235,70.42,26,1,1,1300600,0.96,23.1147614,72.4979324,740.66,10100,6.41,23.88,-0.62,0.0,23.88,-0.62,0.0,0.75,-1.38,0.44,37.0,-23.19,13.38,-21.75,-0.68,-1.83,-1.05,-0.1,0.0,9.8,677.88,40.38,926.54
41897,3235,70.42,26,1,1,1300600,0.96,23.1147614,72.4979324,740.66,10100,6.47,23.88,-0.56,0.0,23.88,-0.56,0.0,0.75,1.44,-1.81,37.0,-23.19,13.38,-21.69,-0.58,-0.23,0.29,-0.1,0.0,9.8,678.1,40.38,926.52
41898,3235,70.42,26,1,1,1300600,0.96,23.1147614,72.4979324,740.66,10100,6.47,23.88,-0.69,0.0,23.88,-0.69,0.0,-1.31,2.06,0.44,37.0,-23.19,13.38,-21.69,-0.57,-1.95,-1.39,-0.12,0.0,9.8,678.18,40.39,926.51
41899,3235,70.42,26,1,1,1300600,0.96,23.1147614,72.4979324,740.66,10100,6.41,23.88,-0.62,0.12,23.88,-0.62,0.12,-3.12,-0.81,-0.75,37.0,-22.38,13.38,-21.69,-0.21,-0.14,0.03,-0.11,-0.02,9.8,678.4,40.39,926.48
41900,3235,70.42,26,1,1,1300600,0.96,23.1147614,72.4979324,740.66,10100,6.48,23.88,-0.69,0.12,23.88,-0.69,0.12,2.44,0.5,1.12,37.0,-22.38,13.0,-20.88,-0.21,-0.27,0.07,-0.11,-0.01,9.8,678.44,40.4,926.48
41901,3235,70.42,26,1,1,1300600,0.96,23.1147614,72.4979324,740.66,10100,6.48,23.88,-0.62,0.0,23.88,-0.62,0.0,0.75,-2.0,0.38,37.0,-22.75,13.0,-20.88,-0.75,-1.45,-0.77,-0.11,0.0,9.8,678.57,40.4,926.46
41902,3235,70.42,26,1,1,1300600,0.96,23.1147614,72.4979324,740.66,10100,6.47,23.88,-0.56,0.0,23.88,-0.56,0.0,-2.62,-0.88,-0.44,37.0,-23.19,13.75,-21.69,-0.08,-0.05,0.64,-0.1,0.0,9.8,678.73,40.41,926.45
41903,3235,70.42,26,1,1,1300600,0.96,23.1147614,72.4979324,740.66,10100,6.47,23.88,-0.62,0.0,23.88,-0.62,0.0,1.25,2.0,0.38,37.0,-23.19,13.75,-21.69,-1.31,-1.72,-0.43,-0.1,0.0,9.8,678.86,40.41,926.43
41904,3236,70.42,26,1,1,1300700,0.93,23.1147633,72.4979248,741.99,10100,6.47,23.88,-0.5,0.06,23.88,-0.5,0.06,-1.12,0.56,1.81,37.0,-23.25,13.38,-20.88,-0.27,-0.51,-1.05,-0.09,-0.02,9.8,679.3,40.39,926.38
41905,3236,70.42,26,1,1,1300700,0.93,23.1147633,72.4979248,741.99,10100,6.45,23.88,-0.5,0.06,23.88,-0.5,0.06,1.0,-0.56,2.25,37.0,-23.56,13.38,-22.5,0.21,-0.02,-0.59,-0.09,-0.01,9.8,679.47,40.38,926.36
41906,3236,70.42,26,1,1,1300700,0.93,23.1147633,72.4979248,741.99,10100,6.4,23.88,-0.5,0.06,23.88,-0.5,0.06,0.69,-3.19,-0.25,37.0,-23.19,13.38,-20.88,0.27,0.38,1.11,-0.08,-0.01,9.8,679.68,40.37,926.34
41907,3236,70.42,26,1,1,1300700,0.93,23.1147633,72.4979248,741.99,10100,6.45,23.81,-0.38,0.06,23.81,-0.38,0.06,1.94,-1.75,-2.88,37.0,-22.0,13.75,-20.88,-0.82,-0.87,-0.53,-0.06,0.0,9.8,679.88,40.37,926.32
41908,3236,70.42,26,1,1,1300700,0.93,23.1147633,72.4979248,741.99,10100,6.45,23.88,-0.31,0.0,23.88,-0.31,0.0,1.81,-1.38,0.31,37.0,-23.19,14.88,-22.06,-0.49,0.25,0.87,-0.05,0.0,9.8,679.96,40.38,926.31
41909,3236,70.42,26,1,1,1300700,0.93,23.1147633,72.4979248,741.99,10100,6.48,23.88,-0.31,0.0,23.88,-0.31,0.0,-1.81,0.38,-1.69,37.0,-23.19,14.88,-22.06,0.13,1.04,0.68,-0.05,0.0,9.8,680.09,40.38,926.29
41910,3236,70.42,26,1,1,1300700,0.93,23.1147633,72.4979248,741.99,10100,6.43,23.81,-0.31,0.0,23.81,-0.31,0.0,0.81,0.88,1.5,37.0,-22.38,14.06,-21.25,-0.65,-1.76,-0.61,-0.05,0.0,9.8,680.27,40.39,926.27
41911,3236,70.42,26,1,1,1300700,0.93,23.1147633,72.4979248,741.99,10100,6.41,23.81,-0.31,0.0,23.81,-0.31,0.0,0.38,0.81,0.94,37.0,-22.38,13.38,-20.88,-0.33,-0.54,-1.02,-0.06,0.0,9.8,680.52,40.39,926.25
41912,3236,70.42,26,1,1,1300700,0.93,23.1147633,72.4979248,741.99,10100,6.48,23.88,-0.31,0.0,23.88,-0.31,0.0,-0.75,-0.5,0.81,37.0,-21.69,14.06,-19.56,-0.51,-0.28,-0.38,-0.05,0.0,9.8,680.51,40.4,926.25
41913,3236,70.42,26,1,1,1300700,0.93,23.1147633,72.4979248,741.99,10100,6.48,23.88,-0.31,0.0,23.88,-0.31,0.0,0.62,-0.5,0.81,37.0,-23.19,13.38,-22.5,-1.06,-1.46,-0.63,-0.05,0.0,9.8,680.57,40.4,926.24
41914,3236,70.42,26,1,1,1300700,0.93,23.1147633,72.4979248,741.99,10100,6.47,23.88,-0.31,0.0,23.88,-0.31,0.0,-0.81,-0.5,0.12,37.0,-23.19,13.38,-22.5,-0.24,0.08,-0.84,-0.05,0.0,9.8,680.67,40.41,926.23
41915,3236,70.42,26,1,1,1300700,0.93,23.1147633,72.4979248,741.99,10100,6.47,23.88,-0.31,0.0,23.88,-0.31,0.0,-0.31,-0.06,0.25,37.0,-23.19,13.75,-20.88,0.57,0.79,0.43,-0.05,0.0,9.8,680.9,40.41,926.2
41916,3236,70.42,26,1,1,1300700,0.93,23.1147633,72.4979248,741.99,10100,6.5,23.88,-0.25,0.0,23.88,-0.25,0.0,-1.88,-0.19,-0.44,37.0,-23.25,13.75,-22.06,-0.69,-1.06,-0.02,-0.04,0.0,9.8,680.95,40.41,926.2
41917,3237,70.42,26,1,1,1300800,0.92,23.1147671,72.4979172,743.49,10100,6.45,23.88,-0.06,0.0,23.88,-0.06,0.0,-2.88,-1.38,-0.12,37.0,-23.5,13.06,-20.88,-0.03,-0.21,-0.41,-0.01,0.0,9.8,681.41,40.39,926.15
41918,3237,70.42,26,1,1,1300800,0.92,23.1147671,72.4979172,743.49,10100,6.41,23.94,0.0,0.0,23.94,0.0,0.0,-0.44,-0.81,2.25,37.0,-22.75,14.19,-21.19,-0.6,-0.52,-0.47,0.0,0.0,9.8,681.67,40.38,926.12
41919,3237,70.42,26,1,1,1300800,0.92,23.1147671,72.4979172,743.49,10100,6.43,23.88,0.0,-0.06,23.88,0.0,-0.06,4.5,1.12,-0.94,37.0,-23.5,14.19,-20.0,-0.1,0.25,0.17,0.0,0.01,9.8,681.88,40.38,926.09
41920,3237,70.42,26,1,1,1300800,0.92,23.1147671,72.4979172,743.49,10100,6.41,23.88,0.0,-0.06,23.88,0.0,-0.06,-1.5,-2.81,-1.38,37.0,-22.88,13.88,-20.38,-0.39,-0.5,-0.59,0.0,0.01,9.8,682.14,40.38,926.06
41921,3237,70.42,26,1,1,1300800,0.92,23.1147671,72.4979172,743.49,10100,6.5,23.94,0.06,0.0,23.94,0.06,0.0,-0.69,-0.5,0.38,37.0,-22.88,13.88,-20.38,-0.49,-1.45,-0.41,0.01,0.0,9.8,682.22,40.38,926.06
41922,3237,70.42,26,1,1,1300800,0.92,23.1147671,72.4979172,743.49,10100,6.41,23.94,0.0,-0.06,23.94,0.0,-0.06,2.5,1.44,0.0,37.0,-22.5,14.19,-20.38,-0.57,-0.25,-0.52,0.0,0.01,9.8,682.41,40.39,926.03
41923,3237,70.42,26,1,1,1300800,0.92,23.1147671,72.4979172,743.49,10100,6.47,23.94,0.0,-0.06,23.94,0.0,-0.06,-2.38,-0.94,1.56,37.0,-23.25,13.5,-20.88,-0.29,0.01,-0.31,0.0,0.01,9.8,682.53,40.39,926.02
41924,3237,70.42,26,1,1,1300800,0.92,23.1147671,72.4979172,743.49,10100,6.4,23.94,0.0,0.0,23.94,0.0,0.0,0.75,-0.44,-0.38,37.0,-23.25,13.5,-21.25,-0.22,-0.5,0.33,0.0,0.0,9.8,682.61,40.4,926.01
41925,3237,70.42,26,1,1,1300800,0.92,23.1147671,72.4979172,743.49,10100,6.48,23.88,0.0,0.0,23.88,0.0,0.0,0.62,-0.12,-3.25,37.0,-23.25,13.5,-21.25,-0.11,-0.26,-0.04,0.0,0.0,9.8,682.63,40.4,926.01
41926,3237,70.42,26,1,1,1300800,0.92,23.1147671,72.4979172,743.49,10100,6.48,23.94,0.0,0.0,23.94,0.0,0.0,0.69,-1.75,0.25,37.0,-23.56,13.88,-19.56,-0.45,-0.29,-0.04,0.0,0.0,9.8,682.78,40.41,925.99
41927,3237,70.42,26,1,1,1300800,0.92,23.1147671,72.4979172,743.49,10100,6.47,23.94,-0.12,0.19,23.94,-0.12,0.19,0.88,-0.25,1.5,37.0,-22.88,13.06,-21.0,-0.34,-0.92,-0.66,-0.02,-0.03,9.8,682.92,40.41,925.98
41928,3237,70.42,26,1,1,1300800,0.92,23.1147671,72.4979172,743.49,10100,6.48,23.94,-0.12,0.19,23.94,-0.12,0.19,-1.44,-1.12,0.12,37.0,-23.56,13.06,-20.88,-0.48,-0.29,-0.79,-0.02,-0.03,9.8,683.04,40.42,925.96
41929,3237,70.42,26,1,1,1300800,0.92,23.1147671,72.4979172,743.49,10100,6.48,23.94,-0.12,0.25,23.94,-0.12,0.25,0.56,-0.12,-1.56,37.0,-23.25,13.5,-21.0,-0.11,-0.12,0.61,-0.02,-0.04,9.8,683.09,40.42,925.96
41930,3238,70.42,26,1,1,1300900,0.89,23.114769,72.4979172,744.93,10100,6.45,23.88,-0.25,0.25,23.88,-0.25,0.25,-1.5,2.75,-1.5,37.0,-23.56,14.19,-20.5,-0.93,-0.89,0.18,-0.05,-0.04,9.8,683.45,40.4,925.92
41931,3238,70.42,26,1,1,1300900,0.89,23.114769,72.4979172,744.93,10100,6.47,23.88,-0.31,0.25,23.88,-0.31,0.25,0.69,1.31,1.44,37.0,-22.88,13.88,-21.75,0.22,0.08,-1.41,-0.05,-0.04,9.8,683.71,40.39,925.89
41932,3238,70.42,26,1,1,1300900,0.89,23.114769,72.4979172,744.93,10100,6.45,23.88,-0.31,0.25,23.88,-0.31,0.25,-1.12,1.06,-1.31,37.0,-22.88,13.88,-21.75,-0.45,0.2,0.29,-0.05,-0.05,9.8,683.9,40.39,925.87
41933,3238,70.42,26,1,1,1300900,0.89,23.114769,72.4979172,744.93,10100,6.45,23.88,-0.31,0.25,23.88,-0.31,0.25,0.75,-0.94,0.31,37.0,-21.75,14.56,-20.06,-0.78,-1.45,-0.94,-0.05,-0.04,9.8,684.18,40.39,925.84
41934,3238,70.42,26,1,1,1300900,0.89,23.114769,72.4979172,744.93,10100,6.43,23.88,-0.25,0.19,23.88,-0.25,0.19,1.31,-1.94,-0.12,37.0,-23.56,14.19,-21.75,-0.5,-1.67,-0.66,-0.04,-0.04,9.8,684.4,40.39,925.81
41935,3238,70.42,26,1,1,1300900,0.89,23.114769,72.4979172,744.93,10100,6.47,23.88,-0.25,0.25,23.88,-0.25,0.25,-1.0,2.31,-0.69,37.0,-22.5,14.19,-18.75,-1.05,-2.12,-1.03,-0.05,-0.04,9.8,684.54,40.4,925.8
41936,3238,70.42,26,1,1,1300900,0.89,23.114769,72.4979172,744.93,10100,6.41,23.88,-0.38,0.19,23.88,-0.38,0.19,0.56,1.88,1.0,37.0,-23.25,14.56,-21.0,-0.21,-0.18,0.12,-0.06,-0.04,9.8,684.66,40.4,925.78
41937,3238,70.42,26,1,1,1300900,0.89,23.114769,72.4979172,744.93,10100,6.41,23.88,-0.44,0.25,23.88,-0.44,0.25,-1.5,0.56,-0.75,37.0,-23.25,14.56,-21.0,-0.27,-1.26,-0.58,-0.07,-0.04,9.8,684.76,40.4,925.77
41938,3238,70.42,26,1,1,1300900,0.89,23.114769,72.4979172,744.93,10100,6.47,23.88,-0.38,0.31,23.88,-0.38,0.31,-0.12,0.12,-0.5,37.0,-23.25,13.88,-22.56,-1.09,-1.81,-0.82,-0.07,-0.05,9.8,684.82,40.41,925.76
41939,3238,70.42,26,1,1,1300900,0.89,23.114769,72.4979172,744.93,10100,6.48,23.88,-0.44,0.25,23.88,-0.44,0.25,0.88,-0.06,-0.81,37.0,-22.5,13.06,-21.38,0.07,-0.07,-0.71,-0.07,-0.05,9.8,685.01,40.41,925.74
41940,3238,70.42,26,1,1,1300900,0.89,23.114769,72.4979172,744.93,10100,6.48,23.88,-0.44,0.25,23.88,-0.44,0.25,-1.75,0.31,0.19,37.0,-22.88,13.06,-21.38,-0.35,0.38,-0.5,-0.07,-0.05,9.8,685.15,40.42,925.73
41941,3238,70.42,26,1,1,1300900,0.89,23.114769,72.4979172,744.93,10100,6.48,23.88,-0.44,0.31,23.88,-0.44,0.31,1.0,-0.31,1.5,37.0,-22.88,13.06,-21.38,0.36,0.24,0.74,-0.07,-0.06,9.8,685.19,40.42,925.72
41942,3238,70.42,26,1,1,1300900,0.89,23.114769,72.4979172,744.93,10100,6.45,23.88,-0.44,0.31,23.88,-0.44,0.31,-2.25,1.38,1.19,37.0,-22.88,13.5,-21.38,-0.56,-0.47,0.42,-0.08,-0.06,9.8,685.31,40.43,925.71
41943,3239,70.42,26,1,1,1301000,0.98,23.1147709,72.4979095,746.9,10100,6.43,23.88,-0.56,0.44,23.88,-0.56,0.44,-1.31,1.31,-2.06,37.0,-22.88,13.88,-23.06,0.39,1.26,-0.2,-0.1,-0.08,9.8,685.63,40.4,925.68
41944,3239,70.42,26,1,1,1301000,0.98,23.1147709,72.4979095,746.9,10100,6.36,23.88,-0.56,0.44,23.88,-0.56,0.44,0.0,-2.12,-0.94,37.0,-23.25,13.5,-21.0,0.07,0.52,-0.3,-0.09,-0.08,9.8,685.93,40.39,925.64
41945,3239,70.42,26,1,1,1301000,0.98,23.1147709,72.4979095,746.9,10100,6.45,23.88,-0.5,0.44,23.88,-0.5,0.44,1.88,-1.06,1.0,37.0,-22.5,14.19,-22.19,-0.29,0.32,0.2,-0.08,-0.07,9.8,686.18,40.39,925.61
41946,3239,70.42,26,1,1,1301000,0.98,23.1147709,72.4979095,746.9,10100,6.41,23.88,-0.44,0.38,23.88,-0.44,0.38,0.31,-1.06,1.38,37.0,-22.88,14.19,-21.0,0.06,-0.55,0.45,-0.07,-0.06,9.8,686.33,40.39,925.6
41947,3239,70.42,26,1,1,1301000,0.98,23.1147709,72.4979095,746.9,10100,6.45,23.88,-0.38,0.44,23.88,-0.38,0.44,-1.94,-0.31,1.5,37.0,-22.88,13.88,-21.0,-0.61,-1.68,0.27,-0.07,-0.07,9.8,686.59,40.39,925.57
41948,3239,70.42,26,1,1,1301000,0.98,23.1147709,72.4979095,746.9,10100,6.43,23.88,-0.44,0.44,23.88,-0.44,0.44,-0.25,2.94,-1.31,37.0,-22.88,13.88,-21.0,-1.14,-1.25,-1.42,-0.08,-0.08,9.8,686.53,40.4,925.57
41949,3239,70.42,26,1,1,1301000,0.98,23.1147709,72.4979095,746.9,10100,6.43,23.88,-0.56,0.44,23.88,-0.56,0.44,0.06,3.31,0.19,37.0,-23.25,13.5,-21.0,0.27,0.79,-0.25,-0.1,-0.07,9.8,686.83,40.4,925.54
41950,3239,70.42,26,1,1,1301000,0.98,23.1147709,72.4979095,746.9,10100,6.47,23.88,-0.56,0.44,23.88,-0.56,0.44,-1.12,-1.44,1.81,37.0,-22.88,14.19,-21.38,0.4,0.76,0.32,-0.1,-0.08,9.8,686.91,40.41,925.53
41951,3239,70.42,26,1,1,1301000,0.98,23.1147709,72.4979095,746.9,10100,6.48,23.88,-0.5,0.44,23.88,-0.5,0.44,1.75,-2.94,-0.5,37.0,-23.25,13.06,-19.69,-0.78,-1.13,0.33,-0.08,-0.08,9.8,687.06,40.41,925.52
41952,3239,70.42,26,1,1,1301000,0.98,23.1147709,72.4979095,746.9,10100,6.47,23.88,-0.5,0.44,23.88,-0.5,0.44,1.75,0.62,1.88,37.0,-23.25,13.06,-19.69,0.34,0.74,-0.74,-0.08,-0.07,9.8,687.17,40.42,925.5
41953,3239,70.42,26,1,1,1301000,0.98,23.1147709,72.4979095,746.9,10100,6.48,23.88,-0.5,0.31,23.88,-0.5,0.31,1.56,0.62,0.69,37.0,-22.5,14.25,-21.25,-0.21,0.14,1.54,-0.09,-0.05,9.8,687.35,40.42,925.48
41954,3239,70.42,26,1,1,1301000,0.98,23.1147709,72.4979095,746.9,10100,6.47,23.81,-0.5,0.38,23.81,-0.5,0.38,-1.94,0.19,0.88,37.0,-23.25,13.56,-21.25,-0.19,0.63,0.81,-0.09,-0.06,9.8,687.45,40.43,925.47
41955,3239,70.42,26,1,1,1301000,0.98,23.1147709,72.4979095,746.9,10100,6.47,23.88,-0.5,0.38,23.88,-0.5,0.38,0.81,1.5,1.31,37.0,-22.5,13.56,-21.75,0.01,0.53,0.09,-0.09,-0.06,9.8,687.52,40.43,925.46
41956,3240,70.42,26,1,1,1301100,0.99,23.1147728,72.4979019,748.53,10100,6.41,23.81,-0.38,0.38,23.81,-0.38,0.38,-2.19,1.56,-1.19,37.0,-23.56,13.56,-21.75,-0.09,0.84,0.39,-0.07,-0.07,9.8,687.95,40.41,925.42
41957,3240,70.42,26,1,1,1301100,0.99,23.1147728,72.4979019,748.53,10100,6.47,23.81,-0.38,0.38,23.81,-0.38,0.38,3.25,-0.88,-0.38,37.0,-22.06,13.56,-20.5,-0.61,-0.5,0.3,-0.07,-0.06,9.8,688.19,40.4,925.39
